id,date_received,body,status
4142365,2024-09-11 20:05:11.005893+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 559778, ""date"": 1726077910, ""text"": ""Ваше предсказание: Сегодня вы можете почувствовать потребность в переменах в своей жизни. Это может касаться как профессиональной сферы, так и личных отношений. Будьте готовы к изменениям и примите их как шанс для роста.  Подробный гороскоп для вас: t.me/+-R6I8_qRgcQ1NTdi#20october"", ""from_id"": -54365550, ""post_id"": 559708, ""can_delete"": 1, ""post_owner_id"": -49573982, ""reply_to_user"": 396690252, ""reply_to_comment"": 559772}, ""event_id"": ""61d2ede1bdba308cb7298d704977193b73266d4e"", ""group_id"": 49573982}",3
4142366,2024-09-11 20:05:11.030192+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 559779, ""date"": 1726077910, ""text"": ""Ваше предсказание: Сегодня вам предстоит важное взаимодействие, которое может потребовать от вас проявить мудрость и терпение. Постарайтесь быть открытым к новым идеям и не бойтесь брать на себя ответственность.  Подробный гороскоп для вас: t.me/+b5yXgO35m7BhYmQy#8july"", ""from_id"": -54365511, ""post_id"": 559708, ""can_delete"": 1, ""post_owner_id"": -49573982, ""reply_to_user"": 286226593, ""reply_to_comment"": 559773}, ""event_id"": ""226bcde8aebc3c20aa8bde8b5cc7a14ba77c9b7d"", ""group_id"": 49573982}",3
4142367,2024-09-11 20:05:11.050635+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 559780, ""date"": 1726077910, ""text"": ""Ваше предсказание: Сегодня ваше внимание к деталям и способность к анализу будут особенно полезными. Используйте это время для того, чтобы тщательно рассмотреть текущие вопросы и подготовиться к важным решениям.  Подробный гороскоп для вас: t.me/+t3oixSNuEw0zNmIy#30december"", ""from_id"": -54365565, ""post_id"": 559708, ""can_delete"": 1, ""post_owner_id"": -49573982, ""reply_to_user"": 146426473, ""reply_to_comment"": 559774}, ""event_id"": ""4008a5d9f9a94798f2b7349cb378519adb453279"", ""group_id"": 49573982}",3
4142368,2024-09-11 20:05:11.240239+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 288437, ""date"": 1726077910, ""text"": ""Ваше предсказание: Скоро вы почувствуете потребность в уединении и размышлениях. Это поможет вам разобраться в своих чувствах и мыслях, а также подготовиться к новым вызовам.  Подробный гороскоп для вас: t.me/+ysXJaFQGuw0wYzZi#31may"", ""from_id"": -54365482, ""post_id"": 288431, ""can_delete"": 1, ""post_owner_id"": -49575094, ""reply_to_user"": 134986009, ""reply_to_comment"": 288436}, ""event_id"": ""00dff6df72070baf287bc68628fe1bc69a5449af"", ""group_id"": 49575094}",3
4142369,2024-09-11 20:05:25.27607+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 169279, ""date"": 1726077925, ""text"": ""Путь"", ""from_id"": 643021593, ""post_id"": 169232, ""can_delete"": 1, ""post_owner_id"": -54365511}, ""secret"": ""54365511qFf33g3g3g3h"", ""event_id"": ""f0460be11216c9d531e10f7f87447b56580c208c"", ""group_id"": 54365511}",3
4127857,2024-09-09 11:57:47.699945+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 287862, ""date"": 1725875867, ""text"": ""22 января"", ""from_id"": 721263172, ""post_id"": 286182, ""can_delete"": 1, ""post_owner_id"": -49575094}, ""event_id"": ""079b249a72030bcf8676f3d6e4947cc22732d4df"", ""group_id"": 49575094}",3
4142370,2024-09-11 20:05:25.528355+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 169280, ""date"": 1726077925, ""text"": ""В следующем месяце ваш путь будет связан с духовным ростом. Вы найдете время для размышлений и поиска внутреннего покоя. Напишите ваш знак зодиака в комментариях ниже, чтобы получить подробный гороскоп."", ""from_id"": -54365511, ""post_id"": 169232, ""can_delete"": 1, ""post_owner_id"": -54365511, ""reply_to_user"": 643021593, ""reply_to_comment"": 169279, ""is_from_post_author"": true}, ""secret"": ""54365511qFf33g3g3g3h"", ""event_id"": ""ea661d19deb5fb352021f0417a3b24b674f4a21b"", ""group_id"": 54365511}",3
4142371,2024-09-11 20:05:28.625347+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 157407, ""date"": 1726077928, ""text"": ""[id768834798|Ольга], нет текста"", ""from_id"": -54365524, ""post_id"": 157403, ""can_delete"": 1, ""post_owner_id"": -54365524, ""reply_to_user"": 768834798, ""reply_to_comment"": 157406, ""is_from_post_author"": true}, ""secret"": ""54365524qFGFf234f3g3Ggerg"", ""event_id"": ""88d3cd7892884b7cd26c30e47b5ac49eed810691"", ""group_id"": 54365524}",3
4142372,2024-09-11 20:05:45.244208+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 140409, ""date"": 1726077944, ""text"": ""Путь"", ""from_id"": 86965398, ""post_id"": 140389, ""can_delete"": 1, ""post_owner_id"": -54365550}, ""secret"": ""54365550qFf4f34hh34h"", ""event_id"": ""8abc60861fe2133b359bb56a1a7f413fe7e4511f"", ""group_id"": 54365550}",3
4142373,2024-09-11 20:05:45.576101+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 140410, ""date"": 1726077945, ""text"": ""Вас ожидает путь, ведущий к достижению долгожданных целей. Ваши усилия будут вознаграждены, и вы почувствуете удовлетворение от проделанной работы. Напишите ваш знак зодиака в комментариях ниже, чтобы получить подробный гороскоп."", ""from_id"": -54365550, ""post_id"": 140389, ""can_delete"": 1, ""post_owner_id"": -54365550, ""reply_to_user"": 86965398, ""reply_to_comment"": 140409, ""is_from_post_author"": true}, ""secret"": ""54365550qFf4f34hh34h"", ""event_id"": ""200d0f1f3cf32aef4bbad7709292290f3ecf2532"", ""group_id"": 54365550}",3
4142374,2024-09-11 20:06:24.76283+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 157408, ""date"": 1726077984, ""text"": ""Лев"", ""from_id"": 768834798, ""post_id"": 157403, ""can_delete"": 1, ""post_owner_id"": -54365524, ""reply_to_user"": 768834798, ""reply_to_comment"": 157404}, ""secret"": ""54365524qFGFf234f3g3Ggerg"", ""event_id"": ""ec0e2f59b55ffc7d6a10d3397ee136da75d35abc"", ""group_id"": 54365524}",3
4142375,2024-09-11 20:06:25.067881+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 157409, ""date"": 1726077984, ""text"": ""Подробный гороскоп для вас: t.me/+W_FFpw0akStkOGE6#lev"", ""from_id"": -54365524, ""post_id"": 157403, ""can_delete"": 1, ""post_owner_id"": -54365524, ""reply_to_user"": 768834798, ""reply_to_comment"": 157408, ""is_from_post_author"": true}, ""secret"": ""54365524qFGFf234f3g3Ggerg"", ""event_id"": ""f14cab24ee4bf643ef1f6db9f3ba1cd51ca5e4c9"", ""group_id"": 54365524}",3
4142376,2024-09-11 20:06:47.192692+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 140411, ""date"": 1726078007, ""text"": ""Путь"", ""from_id"": 496215775, ""post_id"": 140389, ""can_delete"": 1, ""post_owner_id"": -54365550}, ""secret"": ""54365550qFf4f34hh34h"", ""event_id"": ""a0c668275cdd7da684037c9295fff7a0ce4de1f1"", ""group_id"": 54365550}",3
4142377,2024-09-11 20:06:47.438149+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 559781, ""date"": 1726078007, ""text"": ""10 октября"", ""from_id"": 944500, ""post_id"": 559708, ""can_delete"": 1, ""post_owner_id"": -49573982}, ""event_id"": ""2da1d7d9e7885b3845fc7b65d270541dc534125e"", ""group_id"": 49573982}",3
4142378,2024-09-11 20:06:47.465401+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 140412, ""date"": 1726078007, ""text"": ""Ожидайте, что в следующем месяце ваш путь приведет вас к новым возможностям в карьере. Вы сможете достичь значительных успехов благодаря своим усилиям и решительности. Напишите ваш знак зодиака в комментариях ниже, чтобы получить подробный гороскоп."", ""from_id"": -54365550, ""post_id"": 140389, ""can_delete"": 1, ""post_owner_id"": -54365550, ""reply_to_user"": 496215775, ""reply_to_comment"": 140411, ""is_from_post_author"": true}, ""secret"": ""54365550qFf4f34hh34h"", ""event_id"": ""285ba458b6c0324603af65f59f9eb3331e52859d"", ""group_id"": 54365550}",3
4142379,2024-09-11 20:07:01.507977+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 559782, ""date"": 1726078021, ""text"": ""26 июля"", ""from_id"": 2734701, ""post_id"": 559708, ""can_delete"": 1, ""post_owner_id"": -49573982}, ""event_id"": ""824f1d1f29a4eb04ad6daccf908df016abc839da"", ""group_id"": 49573982}",3
4142380,2024-09-11 20:07:17.780113+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 288438, ""date"": 1726078037, ""text"": ""10 октября"", ""from_id"": 944500, ""post_id"": 288431, ""can_delete"": 1, ""post_owner_id"": -49575094}, ""event_id"": ""757381a74a1e6eb4b14ed418eeb451396d5ec591"", ""group_id"": 49575094}",3
4142381,2024-09-11 20:07:24.219818+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 157410, ""date"": 1726078044, ""text"": ""Путь"", ""from_id"": 774535878, ""post_id"": 157403, ""can_delete"": 1, ""post_owner_id"": -54365524}, ""secret"": ""54365524qFGFf234f3g3Ggerg"", ""event_id"": ""bb112511704a22d50c17e5e5070ca9b719780eeb"", ""group_id"": 54365524}",3
4127869,2024-09-09 12:00:08.141406+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 287866, ""date"": 1725876007, ""text"": ""4 августа"", ""from_id"": 597327969, ""post_id"": 286182, ""can_delete"": 1, ""post_owner_id"": -49575094}, ""event_id"": ""e12134ef43af117ce1f413e118fe8c8f5034488f"", ""group_id"": 49575094}",3
4142382,2024-09-11 20:07:24.447616+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 157411, ""date"": 1726078044, ""text"": ""Вас ждет путь, ведущий к укреплению уверенности в себе. Вы почувствуете, что готовы к новым вызовам и сможете преодолеть любые преграды. Напишите ваш знак зодиака в комментариях ниже, чтобы получить подробный гороскоп."", ""from_id"": -54365524, ""post_id"": 157403, ""can_delete"": 1, ""post_owner_id"": -54365524, ""reply_to_user"": 774535878, ""reply_to_comment"": 157410, ""is_from_post_author"": true}, ""secret"": ""54365524qFGFf234f3g3Ggerg"", ""event_id"": ""f9f1dbd8b1850bf424f3b9682182e5cfe21b24ba"", ""group_id"": 54365524}",3
4142383,2024-09-11 20:07:32.59855+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 143763, ""date"": 1726078052, ""text"": ""21 февраля"", ""from_id"": 428460947, ""post_id"": 143726, ""can_delete"": 1, ""post_owner_id"": -54365581}, ""secret"": ""54365581qFf34g45g54h4"", ""event_id"": ""455095c877e22a8d2b2fd9dc72421a473269cfb9"", ""group_id"": 54365581}",3
4142384,2024-09-11 20:07:32.771773+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 288439, ""date"": 1726078052, ""text"": ""Путь"", ""from_id"": 96092181, ""post_id"": 285892, ""can_delete"": 1, ""post_owner_id"": -49575094}, ""event_id"": ""bdd6848521472f8a64e2bf2196104ce2c3242a9a"", ""group_id"": 49575094}",3
4127872,2024-09-09 12:01:05.857886+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 287868, ""date"": 1725876065, ""text"": ""10 июля"", ""from_id"": 83338056, ""post_id"": 286182, ""can_delete"": 1, ""post_owner_id"": -49575094}, ""event_id"": ""6e422c24ffd712a4b0e5bf8c013b025a7c19fc19"", ""group_id"": 49575094}",3
4142385,2024-09-11 20:07:33.270406+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 288440, ""date"": 1726078053, ""text"": ""Ожидайте, что в следующем месяце ваш путь приведет вас к важному решению, которое откроет новые горизонты. Будьте уверены в своих силах и не бойтесь идти вперед. Напишите ваш знак зодиака в комментариях ниже, чтобы получить подробный гороскоп."", ""from_id"": -49575094, ""post_id"": 285892, ""can_delete"": 1, ""post_owner_id"": -49575094, ""reply_to_user"": 96092181, ""reply_to_comment"": 288439, ""is_from_post_author"": true}, ""event_id"": ""58ec586242f6d97c24bd96ae58df7b143ff6e1c3"", ""group_id"": 49575094}",3
4142386,2024-09-11 20:07:37.107405+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 157412, ""date"": 1726078056, ""text"": ""Лев"", ""from_id"": 774535878, ""post_id"": 157403, ""can_delete"": 1, ""post_owner_id"": -54365524}, ""secret"": ""54365524qFGFf234f3g3Ggerg"", ""event_id"": ""0250f5f5ecc0be3f27f6edc60efcb5865f130404"", ""group_id"": 54365524}",3
4142387,2024-09-11 20:07:37.374795+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 157413, ""date"": 1726078057, ""text"": ""Подробный гороскоп для вас: t.me/+W_FFpw0akStkOGE6#lev"", ""from_id"": -54365524, ""post_id"": 157403, ""can_delete"": 1, ""post_owner_id"": -54365524, ""reply_to_user"": 774535878, ""reply_to_comment"": 157412, ""is_from_post_author"": true}, ""secret"": ""54365524qFGFf234f3g3Ggerg"", ""event_id"": ""5a1c457e2b7a098f98d89c004899b2d97a698139"", ""group_id"": 54365524}",3
4142388,2024-09-11 20:07:40.832159+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 140413, ""date"": 1726078060, ""text"": ""Путь"", ""from_id"": 227200904, ""post_id"": 140389, ""can_delete"": 1, ""post_owner_id"": -54365550}, ""secret"": ""54365550qFf4f34hh34h"", ""event_id"": ""d66c651e01e447c3f5ea74197cdb6999b7bf99c9"", ""group_id"": 54365550}",3
4142389,2024-09-11 20:07:41.061003+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 140414, ""date"": 1726078060, ""text"": ""Впереди вас ждет путь мира и гармонии. Вы найдете баланс между работой и личной жизнью, что принесет вам внутреннее удовлетворение. Напишите ваш знак зодиака в комментариях ниже, чтобы получить подробный гороскоп."", ""from_id"": -54365550, ""post_id"": 140389, ""can_delete"": 1, ""post_owner_id"": -54365550, ""reply_to_user"": 227200904, ""reply_to_comment"": 140413, ""is_from_post_author"": true}, ""secret"": ""54365550qFf4f34hh34h"", ""event_id"": ""cb36720e2b103ec9b2e304c9b5fa5f724e7c0fe9"", ""group_id"": 54365550}",3
4142390,2024-09-11 20:07:48.208182+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 559783, ""date"": 1726078067, ""text"": ""14 Января"", ""from_id"": 489964209, ""post_id"": 559708, ""can_delete"": 1, ""post_owner_id"": -49573982}, ""event_id"": ""97afdc945ed2d4688694a40a80f836ad9efacf17"", ""group_id"": 49573982}",3
4142391,2024-09-11 20:07:49.043586+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 140415, ""date"": 1726078068, ""text"": ""Путь"", ""from_id"": 161688954, ""post_id"": 140389, ""can_delete"": 1, ""post_owner_id"": -54365550}, ""secret"": ""54365550qFf4f34hh34h"", ""event_id"": ""cfff1eacb35463da4d76803c58bfbbc9125d207a"", ""group_id"": 54365550}",3
4142392,2024-09-11 20:07:49.253152+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 140416, ""date"": 1726078069, ""text"": ""Вас ожидает путь, ведущий к достижению долгожданных целей. Ваши усилия будут вознаграждены, и вы почувствуете удовлетворение от проделанной работы. Напишите ваш знак зодиака в комментариях ниже, чтобы получить подробный гороскоп."", ""from_id"": -54365550, ""post_id"": 140389, ""can_delete"": 1, ""post_owner_id"": -54365550, ""reply_to_user"": 161688954, ""reply_to_comment"": 140415, ""is_from_post_author"": true}, ""secret"": ""54365550qFf4f34hh34h"", ""event_id"": ""a33f323440212f0882c10a5a621070f77cc84f77"", ""group_id"": 54365550}",3
4142393,2024-09-11 20:07:56.775154+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 157414, ""date"": 1726078076, ""text"": ""Путь"", ""from_id"": 198965649, ""post_id"": 157403, ""can_delete"": 1, ""post_owner_id"": -54365524}, ""secret"": ""54365524qFGFf234f3g3Ggerg"", ""event_id"": ""e21037c9883ca21e3c8137aa5de47c19dd7df653"", ""group_id"": 54365524}",3
4142394,2024-09-11 20:07:56.965668+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 157415, ""date"": 1726078076, ""text"": ""Следующий месяц принесет вам возможность заняться самопознанием. Ваш путь будет направлен внутрь себя, помогая вам открыть скрытые таланты и способности. Напишите ваш знак зодиака в комментариях ниже, чтобы получить подробный гороскоп."", ""from_id"": -54365524, ""post_id"": 157403, ""can_delete"": 1, ""post_owner_id"": -54365524, ""reply_to_user"": 198965649, ""reply_to_comment"": 157414, ""is_from_post_author"": true}, ""secret"": ""54365524qFGFf234f3g3Ggerg"", ""event_id"": ""7f8bb2303b533f0370ae1e446d38dfedf0fd9a24"", ""group_id"": 54365524}",3
4142395,2024-09-11 20:07:58.678275+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 140417, ""date"": 1726078078, ""text"": ""Весы"", ""from_id"": 227200904, ""post_id"": 140389, ""can_delete"": 1, ""post_owner_id"": -54365550, ""reply_to_user"": 227200904, ""reply_to_comment"": 140413}, ""secret"": ""54365550qFf4f34hh34h"", ""event_id"": ""d2b6d0f13895abeb436ec142a058f8139688a608"", ""group_id"": 54365550}",3
4142396,2024-09-11 20:07:58.861287+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 140418, ""date"": 1726078078, ""text"": ""Подробный гороскоп для вас: t.me/+-R6I8_qRgcQ1NTdi#vesy"", ""from_id"": -54365550, ""post_id"": 140389, ""can_delete"": 1, ""post_owner_id"": -54365550, ""reply_to_user"": 227200904, ""reply_to_comment"": 140417, ""is_from_post_author"": true}, ""secret"": ""54365550qFf4f34hh34h"", ""event_id"": ""52255611f39679dcad818cacb7c1ae8a5ec9d550"", ""group_id"": 54365550}",3
4142397,2024-09-11 20:08:00.290236+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 559784, ""date"": 1726078080, ""text"": ""4 августа"", ""from_id"": 572578894, ""post_id"": 559708, ""can_delete"": 1, ""post_owner_id"": -49573982}, ""event_id"": ""4ff95beff15ef1c70f7327397a6ac4c79ddbb43f"", ""group_id"": 49573982}",3
4142398,2024-09-11 20:08:10.491921+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 288441, ""date"": 1726078090, ""text"": ""СК. Это будет стоить?"", ""from_id"": 96092181, ""post_id"": 285892, ""can_delete"": 1, ""post_owner_id"": -49575094, ""reply_to_user"": 96092181, ""reply_to_comment"": 288439}, ""event_id"": ""9da47c65b6a6680acc47e510004726e24361bba9"", ""group_id"": 49575094}",3
4142399,2024-09-11 20:08:22.034484+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 157416, ""date"": 1726078101, ""text"": ""Путь"", ""from_id"": 288266679, ""post_id"": 157403, ""can_delete"": 1, ""post_owner_id"": -54365524}, ""secret"": ""54365524qFGFf234f3g3Ggerg"", ""event_id"": ""92aeb55709d9bdc1db43244a93f0bb9262b1153a"", ""group_id"": 54365524}",3
4127887,2024-09-09 12:09:08.74726+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 287874, ""date"": 1725876548, ""text"": ""18 декабря"", ""from_id"": 113360769, ""post_id"": 286182, ""can_delete"": 1, ""post_owner_id"": -49575094}, ""event_id"": ""82fe06484b9a27ff734159fc6d9609899030bfc1"", ""group_id"": 49575094}",3
4142400,2024-09-11 20:08:22.490469+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 157417, ""date"": 1726078102, ""text"": ""Ваш путь будет связан с поиском смысла и внутреннего покоя. Вы найдете ответы на вопросы, которые давно вас беспокоили. Напишите ваш знак зодиака в комментариях ниже, чтобы получить подробный гороскоп."", ""from_id"": -54365524, ""post_id"": 157403, ""can_delete"": 1, ""post_owner_id"": -54365524, ""reply_to_user"": 288266679, ""reply_to_comment"": 157416, ""is_from_post_author"": true}, ""secret"": ""54365524qFGFf234f3g3Ggerg"", ""event_id"": ""c0df558106413059fb58d1f0ba87d913624c3eb7"", ""group_id"": 54365524}",3
4142401,2024-09-11 20:08:25.060031+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 140419, ""date"": 1726078104, ""text"": ""Асц. Весы, солнце водолей"", ""from_id"": 496215775, ""post_id"": 140389, ""can_delete"": 1, ""post_owner_id"": -54365550, ""reply_to_user"": 496215775, ""reply_to_comment"": 140411}, ""secret"": ""54365550qFf4f34hh34h"", ""event_id"": ""6d82c85769c1e3c7693bc5099eebfdd505e66c06"", ""group_id"": 54365550}",3
4142402,2024-09-11 20:08:25.371785+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 140420, ""date"": 1726078105, ""text"": ""Подробный гороскоп для вас: t.me/+tGsYjj5oDKBjYjgy#vodolei"", ""from_id"": -54365550, ""post_id"": 140389, ""can_delete"": 1, ""post_owner_id"": -54365550, ""reply_to_user"": 496215775, ""reply_to_comment"": 140419, ""is_from_post_author"": true}, ""secret"": ""54365550qFf4f34hh34h"", ""event_id"": ""62784dded94763af382420bdb70464a44d745e98"", ""group_id"": 54365550}",3
4142403,2024-09-11 20:08:29.081254+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 288442, ""date"": 1726078108, ""text"": ""Гороскоп платно?"", ""from_id"": 96092181, ""post_id"": 285892, ""can_delete"": 1, ""post_owner_id"": -49575094, ""reply_to_user"": 96092181, ""reply_to_comment"": 288439}, ""event_id"": ""5f477d68def90060726a5bafb55cc2aad792b4d7"", ""group_id"": 49575094}",3
4142404,2024-09-11 20:08:45.353498+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 559785, ""date"": 1726078125, ""text"": ""8 декабря"", ""from_id"": 42159339, ""post_id"": 559708, ""can_delete"": 1, ""post_owner_id"": -49573982}, ""event_id"": ""e112bda566afaf018fd0c05d101c5c3245533b80"", ""group_id"": 49573982}",3
4142405,2024-09-11 20:08:58.366798+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 559786, ""date"": 1726078138, ""text"": ""2 мач"", ""from_id"": 150426119, ""post_id"": 559708, ""can_delete"": 1, ""post_owner_id"": -49573982}, ""event_id"": ""ec379ef54a8d6416244ca3318e8bdfc0d4177418"", ""group_id"": 49573982}",3
4142406,2024-09-11 20:09:04.183234+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 288443, ""date"": 1726078143, ""text"": ""Водолей"", ""from_id"": 96092181, ""post_id"": 285892, ""can_delete"": 1, ""post_owner_id"": -49575094}, ""event_id"": ""a5705a9f68f5f509b6cc1c9a0b3bfb4a359d3741"", ""group_id"": 49575094}",3
4142407,2024-09-11 20:09:04.439311+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 288444, ""date"": 1726078144, ""text"": ""Подробный гороскоп для вас: t.me/+tGsYjj5oDKBjYjgy#vodolei"", ""from_id"": -49575094, ""post_id"": 285892, ""can_delete"": 1, ""post_owner_id"": -49575094, ""reply_to_user"": 96092181, ""reply_to_comment"": 288443, ""is_from_post_author"": true}, ""event_id"": ""784fdcc2a658834d8e3a4237facb24beb79480b0"", ""group_id"": 49575094}",3
4142408,2024-09-11 20:09:08.082175+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 559787, ""date"": 1726078147, ""text"": ""12 мая"", ""from_id"": 209585270, ""post_id"": 559708, ""can_delete"": 1, ""post_owner_id"": -49573982}, ""event_id"": ""a5cb6520997fee5ae7525d5fba8ea32c3a0dcf3a"", ""group_id"": 49573982}",3
4142409,2024-09-11 20:09:10.613648+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 140421, ""date"": 1726078150, ""text"": ""Путь"", ""from_id"": 161688954, ""post_id"": 140389, ""can_delete"": 1, ""post_owner_id"": -54365550}, ""secret"": ""54365550qFf4f34hh34h"", ""event_id"": ""be43f8121fdf11e157088deea90e0b0968667a0e"", ""group_id"": 54365550}",3
4142410,2024-09-11 20:09:10.872485+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 140422, ""date"": 1726078150, ""text"": ""В следующем месяце ваш путь приведет вас к новым вершинам в личной и профессиональной жизни. Ваши усилия и стремления принесут плоды. Напишите ваш знак зодиака в комментариях ниже, чтобы получить подробный гороскоп."", ""from_id"": -54365550, ""post_id"": 140389, ""can_delete"": 1, ""post_owner_id"": -54365550, ""reply_to_user"": 161688954, ""reply_to_comment"": 140421, ""is_from_post_author"": true}, ""secret"": ""54365550qFf4f34hh34h"", ""event_id"": ""3cb4ea18a5fdefd58677a8194af0cf384d2eb962"", ""group_id"": 54365550}",3
4142411,2024-09-11 20:09:17.489451+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 157418, ""date"": 1726078157, ""text"": ""Путь"", ""from_id"": 453789491, ""post_id"": 157403, ""can_delete"": 1, ""post_owner_id"": -54365524}, ""secret"": ""54365524qFGFf234f3g3Ggerg"", ""event_id"": ""732373e4caa94e72d29fb4e7f5469cf3bdd170a3"", ""group_id"": 54365524}",3
4142412,2024-09-11 20:09:17.699438+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 157419, ""date"": 1726078157, ""text"": ""Впереди вас ждет путь, ведущий к новым знакомствам и дружеским связям. Ваше окружение расширится, и вы найдете поддержку в новых людях. Напишите ваш знак зодиака в комментариях ниже, чтобы получить подробный гороскоп."", ""from_id"": -54365524, ""post_id"": 157403, ""can_delete"": 1, ""post_owner_id"": -54365524, ""reply_to_user"": 453789491, ""reply_to_comment"": 157418, ""is_from_post_author"": true}, ""secret"": ""54365524qFGFf234f3g3Ggerg"", ""event_id"": ""f78493ed4bacd1c71b602080a9a9fb511f8c3978"", ""group_id"": 54365524}",3
4142413,2024-09-11 20:09:26.116431+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 143764, ""date"": 1726078165, ""text"": ""Путь"", ""from_id"": 261509665, ""post_id"": 143726, ""can_delete"": 1, ""post_owner_id"": -54365581}, ""secret"": ""54365581qFf34g45g54h4"", ""event_id"": ""841f33475eb7fa451f2b396568dd6366be5c50e4"", ""group_id"": 54365581}",3
4142414,2024-09-11 20:09:26.319058+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 143765, ""date"": 1726078166, ""text"": ""В следующем месяце ваш путь приведет вас к радости и удовлетворению. Вы почувствуете, что находитесь на правильном пути и двигаетесь в верном направлении. Напишите ваш знак зодиака в комментариях ниже, чтобы получить подробный гороскоп."", ""from_id"": -54365581, ""post_id"": 143726, ""can_delete"": 1, ""post_owner_id"": -54365581, ""reply_to_user"": 261509665, ""reply_to_comment"": 143764, ""is_from_post_author"": true}, ""secret"": ""54365581qFf34g45g54h4"", ""event_id"": ""f6629a4880eba043056019eb070d4d1af8244286"", ""group_id"": 54365581}",3
